filename,predict_pose_x,gt_pose_x,predict_pose_q,gt_pose_q,ang_error,x_error
"('../data/deepslam_data/7Scenes/stairs/seq-05/frame-000250.color.png',)","[0.027037007734179497, 0.6968422532081604, -0.5594571828842163]","[0.018119653686881065, 0.6999012231826782, -0.5816770195960999]","[0.9960078001022339, 0.017370866611599922, -0.05588652938604355, -0.0674053356051445]","[0.9954423904418945, 0.014969429932534695, -0.06096479296684265, -0.07178935408592224]",0.81756544,0.02413706
"('../data/deepslam_data/7Scenes/stairs/seq-06/frame-000420.color.png',)","[-1.0772192478179932, -0.24933075904846191, 0.021216947585344315]","[-1.0760698318481445, -0.26494094729423523, 0.04218635708093643]","[0.9876992106437683, 0.08422726392745972, -0.09975370764732361, -0.08605378121137619]","[0.9873724579811096, 0.08700847625732422, -0.09973929077386856, -0.08704774081707001]",0.33804092,0.026167065
"('../data/deepslam_data/7Scenes/stairs/seq-03/frame-000255.color.png',)","[0.42190268635749817, 0.0624409094452858, 0.3208456039428711]","[0.438060462474823, 0.026239952072501183, 0.30551332235336304]","[0.9051730036735535, -0.19142001867294312, -0.3265223801136017, -0.19339939951896667]","[0.9063318371772766, -0.1924627423286438, -0.32889360189437866, -0.1826188713312149]",1.2777683,0.042504843
"('../data/deepslam_data/7Scenes/stairs/seq-03/frame-000355.color.png',)","[-0.012173231691122055, 0.0013565290719270706, 0.36141344904899597]","[-0.028111867606639862, -0.005588321480900049, 0.36642205715179443]","[0.9038600325584412, -0.22028380632400513, -0.295818954706192, -0.21680238842964172]","[0.9035561084747314, -0.21819397807121277, -0.2975422739982605, -0.21782195568084717]",0.331022,0.018093016
"('../data/deepslam_data/7Scenes/stairs/seq-02/frame-000270.color.png',)","[0.6659946441650391, -0.2748667001724243, 0.24442753195762634]","[0.694244384765625, -0.3074321150779724, 0.26480093598365784]","[0.8663851022720337, 0.15687812864780426, 0.3382638990879059, 0.33218011260032654]","[0.8665950894355774, 0.16115731000900269, 0.3396560847759247, 0.3281385898590088]",0.69435835,0.047682595
"('../data/deepslam_data/7Scenes/stairs/seq-06/frame-000455.color.png',)","[-1.2168140411376953, -0.30241966247558594, 0.17216533422470093]","[-1.2617361545562744, -0.36152178049087524, 0.16233958303928375]","[0.9869920611381531, 0.08393272012472153, -0.12924765050411224, -0.04579473286867142]","[0.9863349199295044, 0.08793915063142776, -0.13318432867527008, -0.04089082404971123]",0.8568309,0.07488392
"('../data/deepslam_data/7Scenes/stairs/seq-03/frame-000485.color.png',)","[0.776721179485321, -0.023499784991145134, 0.4262765944004059]","[0.7352637648582458, -0.039355602115392685, 0.42211535573005676]","[0.9619700312614441, -0.24105945229530334, -0.1279912143945694, 0.011063997633755207]","[0.9596720933914185, -0.24239149689674377, -0.14181911945343018, 0.012772368267178535]",1.6245762,0.044580713
"('../data/deepslam_data/7Scenes/stairs/seq-03/frame-000230.color.png',)","[0.29678231477737427, 0.13219082355499268, 0.22489644587039948]","[0.334835022687912, 0.1084902361035347, 0.21679846942424774]","[0.8766689896583557, -0.19159093499183655, -0.3668944239616394, -0.2452201545238495]","[0.8772983551025391, -0.19495002925395966, -0.36705341935157776, -0.24002911150455475]",0.71106553,0.0455555
"('../data/deepslam_data/7Scenes/stairs/seq-05/frame-000095.color.png',)","[0.1947890669107437, -0.2126583606004715, 0.19671913981437683]","[0.17421887814998627, -0.241080179810524, 0.20085175335407257]","[0.9932650327682495, -0.022890977561473846, 0.0953916385769844, 0.06165289133787155]","[0.9938942193984985, -0.02160750888288021, 0.09101425856351852, 0.05851295590400696]",0.6391878,0.0353272
"('../data/deepslam_data/7Scenes/stairs/seq-02/frame-000370.color.png',)","[0.19176988303661346, 0.06687414646148682, -0.19008488953113556]","[0.20016545057296753, 0.038700949400663376, -0.1661810278892517]","[0.9341456890106201, 0.196507528424263, 0.20126216113567352, 0.2196592390537262]","[0.931952714920044, 0.20068654417991638, 0.20751570165157318, 0.2193770706653595]",0.8987391,0.037889432
"('../data/deepslam_data/7Scenes/stairs/seq-05/frame-000130.color.png',)","[-0.016957314684987068, -0.01589970663189888, 0.013856140896677971]","[-0.025222046300768852, -0.03254663944244385, -0.005175292491912842]","[0.9999297857284546, -0.011665613390505314, 0.0019981181249022484, -0.0006527540390379727]","[0.9998958110809326, -0.011661623604595661, -0.003480019746348262, -0.007770946249365807]",1.0286851,0.026601158
"('../data/deepslam_data/7Scenes/stairs/seq-06/frame-000185.color.png',)","[-0.024920515716075897, -0.40154603123664856, 0.028124365955591202]","[-0.029640689492225647, -0.44100290536880493, 0.04309938848018646]","[0.9080580472946167, 0.19662223756313324, 0.313432514667511, 0.19629187881946564]","[0.9077704548835754, 0.20692488551139832, 0.3122124969959259, 0.18883398175239563]",1.4639031,0.04246618
"('../data/deepslam_data/7Scenes/stairs/seq-06/frame-000490.color.png',)","[-1.4908685684204102, -0.33037692308425903, 0.13593491911888123]","[-1.5054208040237427, -0.3658381700515747, 0.1437743455171585]","[0.9857133626937866, 0.09704205393791199, -0.13043442368507385, -0.04403401166200638]","[0.9856019020080566, 0.09603104740381241, -0.13237664103507996, -0.04293360561132431]",0.27976462,0.03912447
"('../data/deepslam_data/7Scenes/stairs/seq-02/frame-000220.color.png',)","[0.6944916844367981, -0.26283711194992065, 0.22731807827949524]","[0.7172311544418335, -0.2845926582813263, 0.2411305010318756]","[0.9058182835578918, 0.09677337855100632, 0.2918996214866638, 0.2914149761199951]","[0.9050793051719666, 0.09645074605941772, 0.2958780825138092, 0.2898015081882477]",0.5004584,0.034368157
"('../data/deepslam_data/7Scenes/stairs/seq-06/frame-000475.color.png',)","[-1.3888646364212036, -0.2837952971458435, 0.10311692953109741]","[-1.4252493381500244, -0.31939592957496643, 0.11187569051980972]","[0.9762395024299622, 0.09325339645147324, -0.17959514260292053, -0.07749830186367035]","[0.976445198059082, 0.09229639172554016, -0.18059515953063965, -0.0736306682229042]",0.46980488,0.051652372
"('../data/deepslam_data/7Scenes/stairs/seq-03/frame-000335.color.png',)","[0.0765502080321312, 0.024801695719361305, 0.230772003531456]","[0.10293173044919968, 0.006022637244313955, 0.23484128713607788]","[0.889533519744873, -0.21722519397735596, -0.3306553065776825, -0.22849605977535248]","[0.8923174142837524, -0.21767142415046692, -0.32451894879341125, -0.22600069642066956]",0.82423955,0.032637354
"('../data/deepslam_data/7Scenes/stairs/seq-06/frame-000010.color.png',)","[-0.013623058795928955, -0.6089693903923035, 0.1603134423494339]","[0.005782475695014, -0.6334577202796936, 0.1706637591123581]","[0.9264107346534729, 0.14722837507724762, 0.29475218057632446, 0.182231143116951]","[0.9259212613105774, 0.15105542540550232, 0.29776015877723694, 0.17660950124263763]",0.85408604,0.032914773
"('../data/deepslam_data/7Scenes/stairs/seq-05/frame-000230.color.png',)","[-0.007116147316992283, 0.6102281212806702, -0.5229372978210449]","[-0.012966052629053593, 0.589853048324585, -0.5472882390022278]","[0.9963016510009766, 0.019016096368432045, -0.05801539868116379, -0.06046266481280327]","[0.99606853723526, 0.017294835299253464, -0.058243174105882645, -0.06446780264377594]",0.49889207,0.032285187
"('../data/deepslam_data/7Scenes/stairs/seq-02/frame-000335.color.png',)","[0.40929529070854187, -0.029188580811023712, -0.10136774927377701]","[0.4278002083301544, -0.06150636076927185, -0.09332063794136047]","[0.86958247423172, 0.16731488704681396, 0.33592090010643005, 0.3209194839000702]","[0.8700732588768005, 0.17677350342273712, 0.33744123578071594, 0.3128212094306946]",1.4380101,0.03810022
"('../data/deepslam_data/7Scenes/stairs/seq-05/frame-000360.color.png',)","[0.03107680380344391, 1.2075234651565552, -0.7181085348129272]","[0.012587063945829868, 1.2287399768829346, -0.7339237332344055]","[0.996374249458313, 0.03220105543732643, -0.053176626563072205, -0.058083418756723404]","[0.9958413243293762, 0.030824167653918266, -0.05837539955973625, -0.06278759986162186]",0.8204324,0.03228206
"('../data/deepslam_data/7Scenes/stairs/seq-05/frame-000225.color.png',)","[-0.0027991810347884893, 0.5557650327682495, -0.5007159113883972]","[-0.015319649130105972, 0.5573816895484924, -0.5306780934333801]","[0.9975766539573669, 0.020804550498723984, -0.04760604724287987, -0.04627801105380058]","[0.9970192313194275, 0.018658682703971863, -0.05249080806970596, -0.0533796027302742]",1.0187458,0.032513198
"('../data/deepslam_data/7Scenes/stairs/seq-05/frame-000395.color.png',)","[0.018114782869815826, 1.2561240196228027, -0.748830258846283]","[0.022766422480344772, 1.2513813972473145, -0.7562370300292969]","[0.9931538105010986, 0.04786413535475731, -0.07784298807382584, -0.0727674588561058]","[0.9930338859558105, 0.046242859214544296, -0.07806070148944855, -0.07517915964126587]",0.331022,0.009949396
"('../data/deepslam_data/7Scenes/stairs/seq-06/frame-000200.color.png',)","[0.0464276522397995, -0.36474305391311646, 0.030107976868748665]","[0.05098547413945198, -0.40331900119781494, 0.04844163358211517]","[0.894620418548584, 0.20959879457950592, 0.3312228322029114, 0.2145092636346817]","[0.8926371335983276, 0.21914954483509064, 0.33469972014427185, 0.2077222466468811]",1.4177281,0.04295347
"('../data/deepslam_data/7Scenes/stairs/seq-03/frame-000245.color.png',)","[0.3791658282279968, 0.08243953436613083, 0.31284111738204956]","[0.4112550616264343, 0.053667038679122925, 0.2940688729286194]","[0.9013202786445618, -0.17698554694652557, -0.3345370292663574, -0.21067221462726593]","[0.901365339756012, -0.17895697057247162, -0.3372991681098938, -0.20431415736675262]",0.82613665,0.047010347
"('../data/deepslam_data/7Scenes/stairs/seq-06/frame-000285.color.png',)","[-0.1808324009180069, -0.26000240445137024, -0.24009744822978973]","[-0.2018372267484665, -0.2825465798377991, -0.2312534600496292]","[0.9892111420631409, 0.13287386298179626, 0.02607005462050438, 0.055912043899297714]","[0.9892756938934326, 0.1345362365245819, 0.024326983839273453, 0.05139930918812752]",0.58683974,0.032057118
"('../data/deepslam_data/7Scenes/stairs/seq-03/frame-000270.color.png',)","[0.4574999213218689, 0.07198198139667511, 0.2905304431915283]","[0.4877438545227051, 0.03750722110271454, 0.29357442259788513]","[0.8965842127799988, -0.2008637636899948, -0.33917826414108276, -0.20186318457126617]","[0.8978456258773804, -0.20072993636131287, -0.33908456563949585, -0.19647499918937683]",0.6317981,0.04596162
"('../data/deepslam_data/7Scenes/stairs/seq-03/frame-000035.color.png',)","[-1.2072207927703857, -0.2876724898815155, 0.1665385514497757]","[-1.2276066541671753, -0.2895379364490509, 0.1912912130355835]","[0.8578943610191345, 0.08394548296928406, -0.46486860513687134, -0.20215752720832825]","[0.8530548214912415, 0.07538622617721558, -0.4707734286785126, -0.21210075914859772]",1.7395134,0.03212098
"('../data/deepslam_data/7Scenes/stairs/seq-02/frame-000400.color.png',)","[0.27672266960144043, 0.21322762966156006, -0.3028724193572998]","[0.28248098492622375, 0.202859565615654, -0.3011455535888672]","[0.948226809501648, 0.21447737514972687, 0.12861251831054688, 0.19576577842235565]","[0.9483762383460999, 0.21107318997383118, 0.1303793042898178, 0.19756467640399933]",0.48456672,0.011984866
"('../data/deepslam_data/7Scenes/stairs/seq-03/frame-000275.color.png',)","[0.46889781951904297, 0.09298138320446014, 0.27427026629447937]","[0.5033369660377502, 0.06127673760056496, 0.2719421982765198]","[0.8999478220939636, -0.1957492232322693, -0.3353753387928009, -0.1982412487268448]","[0.9019469618797302, -0.19435296952724457, -0.3342041075229645, -0.19242186844348907]",0.7348826,0.04686853
"('../data/deepslam_data/7Scenes/stairs/seq-06/frame-000340.color.png',)","[-0.7197010517120361, -0.1733592003583908, -0.2206200212240219]","[-0.7545690536499023, -0.22982899844646454, -0.21222041547298431]","[0.959698498249054, 0.10847554355859756, -0.2534167468547821, -0.05469745397567749]","[0.957434892654419, 0.11159238964319229, -0.2582807242870331, -0.06447230279445648]",1.3264571,0.0668967
"('../data/deepslam_data/7Scenes/stairs/seq-02/frame-000360.color.png',)","[0.22891482710838318, 0.02220233716070652, -0.159628227353096]","[0.23282989859580994, 0.007784987799823284, -0.153046116232872]","[0.9275137186050415, 0.1809474229812622, 0.22068335115909576, 0.24140271544456482]","[0.9261941313743591, 0.18510702252388, 0.22486507892608643, 0.23944829404354095]",0.72738904,0.016325193
"('../data/deepslam_data/7Scenes/stairs/seq-05/frame-000380.color.png',)","[0.013974115252494812, 1.2582045793533325, -0.7501858472824097]","[0.0102361049503088, 1.244885802268982, -0.7551863193511963]","[0.9950546622276306, 0.048753608018159866, -0.05889657139778137, -0.06340842694044113]","[0.9946867227554321, 0.04910438135266304, -0.06010257080197334, -0.06763675808906555]",0.50512844,0.014709428
"('../data/deepslam_data/7Scenes/stairs/seq-05/frame-000110.color.png',)","[0.09912891685962677, -0.10631967335939407, 0.11486703157424927]","[0.09424959868192673, -0.13582463562488556, 0.1114269271492958]","[0.9971119165420532, -0.02851383574306965, 0.05979807302355766, 0.03713439777493477]","[0.9975122809410095, -0.021700097247958183, 0.05613188073039055, 0.03670875355601311]",0.8891079,0.030102905
"('../data/deepslam_data/7Scenes/stairs/seq-02/frame-000445.color.png',)","[0.20097288489341736, 0.4188198149204254, -0.5252803564071655]","[0.1591651737689972, 0.3819376528263092, -0.505091667175293]","[0.9529517889022827, 0.2286520153284073, 0.07786282151937485, 0.18313559889793396]","[0.9544135332107544, 0.22613367438316345, 0.06638959795236588, 0.18316924571990967]",1.3550621,0.05929386
"('../data/deepslam_data/7Scenes/stairs/seq-05/frame-000155.color.png',)","[-0.07287203520536423, 0.13164523243904114, -0.1432286500930786]","[-0.08470413833856583, 0.11793191730976105, -0.15393289923667908]","[0.9988991022109985, -0.011425385251641273, -0.016127809882164, -0.04254395142197609]","[0.9987127184867859, -0.011210964061319828, -0.02192557230591774, -0.04434553533792496]",0.6954847,0.021038884
"('../data/deepslam_data/7Scenes/stairs/seq-02/frame-000060.color.png',)","[-0.047002509236335754, -0.11735186725854874, 0.23525743186473846]","[-0.052104651927948, -0.13131558895111084, 0.23297736048698425]","[0.9813716411590576, -0.0004056371399201453, 0.14860248565673828, 0.12176589667797089]","[0.9812379479408264, 0.0012414392549544573, 0.15063326060771942, 0.12033379077911377]",0.33804092,0.015040482
"('../data/deepslam_data/7Scenes/stairs/seq-02/frame-000260.color.png',)","[0.8011290431022644, -0.3511422872543335, 0.31361454725265503]","[0.8080475330352783, -0.3822876214981079, 0.33679914474487305]","[0.8714584112167358, 0.176264226436615, 0.32798993587493896, 0.31923940777778625]","[0.871969997882843, 0.18083125352859497, 0.32670387625694275, 0.31659597158432007]",0.6243209,0.03943885
"('../data/deepslam_data/7Scenes/stairs/seq-03/frame-000490.color.png',)","[0.8027821779251099, -0.02588276006281376, 0.4254955053329468]","[0.763300895690918, -0.03335679695010185, 0.4166583716869354]","[0.9620590209960938, -0.23991107940673828, -0.12877346575260162, 0.01739353872835636]","[0.9597171545028687, -0.24138157069683075, -0.14260581135749817, 0.01847909577190876]",1.6212002,0.041142773
"('../data/deepslam_data/7Scenes/stairs/seq-02/frame-000065.color.png',)","[-0.042038895189762115, -0.10232046246528625, 0.21854564547538757]","[-0.04976688325405121, -0.11424942314624786, 0.21836836636066437]","[0.9825111627578735, -0.0032933582551777363, 0.14286459982395172, 0.11937662214040756]","[0.9826492667198181, -0.0034098513424396515, 0.1448746621608734, 0.11575900763273239]",0.4731251,0.014214546
"('../data/deepslam_data/7Scenes/stairs/seq-06/frame-000310.color.png',)","[-0.3986201286315918, -0.18865373730659485, -0.2858200669288635]","[-0.4083707928657532, -0.2279411256313324, -0.2752702832221985]","[0.972050666809082, 0.11237750202417374, -0.1966223120689392, -0.06187497824430466]","[0.9708654284477234, 0.11278322339057922, -0.2009439915418625, -0.06574028730392456]",0.6795467,0.041831475
"('../data/deepslam_data/7Scenes/stairs/seq-02/frame-000435.color.png',)","[0.12662434577941895, 0.35007718205451965, -0.42690348625183105]","[0.09118783473968506, 0.3202632665634155, -0.4168884754180908]","[0.9587171673774719, 0.22039993107318878, 0.05670686066150665, 0.17049813270568848]","[0.9607904553413391, 0.21558597683906555, 0.04803258925676346, 0.16762273013591766]",1.2065662,0.047380548
"('../data/deepslam_data/7Scenes/stairs/seq-02/frame-000265.color.png',)","[0.7309353947639465, -0.3206791281700134, 0.27947208285331726]","[0.7486348152160645, -0.3471916913986206, 0.30077141523361206]","[0.8725191950798035, 0.16886156797409058, 0.3217959702014923, 0.3265632092952728]","[0.8725519776344299, 0.17105528712272644, 0.32272446155548096, 0.32441020011901855]",0.36690792,0.038338583
"('../data/deepslam_data/7Scenes/stairs/seq-06/frame-000155.color.png',)","[-0.12652587890625, -0.4100983738899231, 0.13381768763065338]","[-0.1286468505859375, -0.46107354760169983, 0.15299862623214722]","[0.9102605581283569, 0.21817880868911743, 0.2711048722267151, 0.22433428466320038]","[0.9094216227531433, 0.22436104714870453, 0.2714836299419403, 0.22115854918956757]",0.80210173,0.05450574
"('../data/deepslam_data/7Scenes/stairs/seq-02/frame-000300.color.png',)","[0.44064444303512573, -0.16347473859786987, 0.10412364453077316]","[0.47324106097221375, -0.19242753088474274, 0.11872955411672592]","[0.8534939885139465, 0.15415601432323456, 0.3732384145259857, 0.3293585181236267]","[0.854205310344696, 0.16521035134792328, 0.37482574582099915, 0.3202255964279175]",1.6551237,0.04597974
"('../data/deepslam_data/7Scenes/stairs/seq-05/frame-000090.color.png',)","[0.22202397882938385, -0.24799691140651703, 0.23792865872383118]","[0.20054438710212708, -0.26829400658607483, 0.23571428656578064]","[0.9928300380706787, -0.020492859184741974, 0.0992223471403122, 0.06343123316764832]","[0.9938023090362549, -0.019479874521493912, 0.09350398927927017, 0.05687233433127403]",1.0102593,0.029635256
"('../data/deepslam_data/7Scenes/stairs/seq-05/frame-000000.color.png',)","[0.8356496095657349, -0.5607383847236633, 0.3596404194831848]","[0.8965955376625061, -0.5968652367591858, 0.3705654740333557]","[0.9534936547279358, 0.06767354160547256, 0.24873590469360352, 0.15620695054531097]","[0.9484588503837585, 0.06886828690767288, 0.2611018121242523, 0.16585756838321686]",1.8929342,0.07168621
"('../data/deepslam_data/7Scenes/stairs/seq-06/frame-000410.color.png',)","[-1.0134332180023193, -0.2475927323102951, 0.029512319713830948]","[-1.0227596759796143, -0.28765231370925903, 0.030679812654852867]","[0.9827916622161865, 0.08591317385435104, -0.14181189239025116, -0.0814180001616478]","[0.9810659289360046, 0.09379683434963226, -0.1461404711008072, -0.08575960993766785]",1.1616175,0.04114749
"('../data/deepslam_data/7Scenes/stairs/seq-06/frame-000465.color.png',)","[-1.3317716121673584, -0.28114551305770874, 0.12288002669811249]","[-1.35666024684906, -0.32641327381134033, 0.13041022419929504]","[0.9782001376152039, 0.0928417444229126, -0.17307034134864807, -0.06746505945920944]","[0.9781782627105713, 0.09637133032083511, -0.1736997365951538, -0.06089571490883827]",0.85774386,0.05220458
"('../data/deepslam_data/7Scenes/stairs/seq-02/frame-000345.color.png',)","[0.31867557764053345, 0.01158907450735569, -0.1454346626996994]","[0.3331157863140106, -0.018340107053518295, -0.1285819113254547]","[0.9096437096595764, 0.1595734804868698, 0.27768558263778687, 0.26452863216400146]","[0.909290075302124, 0.1660616397857666, 0.27911844849586487, 0.26020753383636475]",0.9091295,0.037259776
"('../data/deepslam_data/7Scenes/stairs/seq-05/frame-000165.color.png',)","[-0.04406464099884033, 0.190123051404953, -0.19679303467273712]","[-0.07504390180110931, 0.17202147841453552, -0.21045225858688354]","[0.9992249011993408, -0.004768571350723505, -0.017111854627728462, -0.03512969985604286]","[0.9989953637123108, -0.005924256052821875, -0.024524115025997162, -0.037036582827568054]",0.8873455,0.038392134
"('../data/deepslam_data/7Scenes/stairs/seq-03/frame-000305.color.png',)","[0.3610245883464813, 0.053893253207206726, 0.23589815199375153]","[0.3794824481010437, 0.031801942735910416, 0.22464591264724731]","[0.8936264514923096, -0.22329078614711761, -0.32027679681777954, -0.22134995460510254]","[0.8939743041992188, -0.2254159301519394, -0.321954607963562, -0.2152738869190216]",0.76309735,0.030908437
"('../data/deepslam_data/7Scenes/stairs/seq-06/frame-000005.color.png',)","[0.003950891084969044, -0.5960333347320557, 0.17052125930786133]","[0.006649808492511511, -0.6315196752548218, 0.17724013328552246]","[0.9226175546646118, 0.14941149950027466, 0.30286285281181335, 0.18635216355323792]","[0.9225422143936157, 0.15571148693561554, 0.3047218918800354, 0.17836567759513855]",1.1856261,0.036217507
"('../data/deepslam_data/7Scenes/stairs/seq-06/frame-000165.color.png',)","[-0.14047983288764954, -0.4284156858921051, 0.10277101397514343]","[-0.12398496270179749, -0.46839627623558044, 0.10410895943641663]","[0.9243435859680176, 0.19988512992858887, 0.2293706238269806, 0.2302694320678711]","[0.9224273562431335, 0.205349400639534, 0.2329661250114441, 0.22953473031520844]",0.786334,0.043270294
"('../data/deepslam_data/7Scenes/stairs/seq-06/frame-000245.color.png',)","[0.013099517673254013, -0.3161020576953888, -0.09312170743942261]","[0.00372292660176754, -0.34638822078704834, -0.07582850009202957]","[0.9448595643043518, 0.1840430498123169, 0.2176101952791214, 0.16128969192504883]","[0.9436372518539429, 0.18862809240818024, 0.22218963503837585, 0.15684384107589722]",0.9108498,0.036114085
"('../data/deepslam_data/7Scenes/stairs/seq-03/frame-000225.color.png',)","[0.28498566150665283, 0.12871192395687103, 0.22609785199165344]","[0.3189127743244171, 0.10568506270647049, 0.22196651995182037]","[0.8766011595726013, -0.19101452827453613, -0.3697812259197235, -0.24154861271381378]","[0.8776225447654724, -0.19443966448307037, -0.3687807321548462, -0.23658542335033417]",0.7099639,0.04121108
"('../data/deepslam_data/7Scenes/stairs/seq-02/frame-000185.color.png',)","[0.5251530408859253, -0.15540646016597748, 0.1259980946779251]","[0.5396339893341064, -0.1789713352918625, 0.14271314442157745]","[0.9122101068496704, 0.07645885646343231, 0.2718466818332672, 0.29686063528060913]","[0.9120173454284668, 0.07776777446269989, 0.27382081747055054, 0.29529455304145813]",0.32142508,0.032317087
"('../data/deepslam_data/7Scenes/stairs/seq-06/frame-000075.color.png',)","[0.2879813015460968, -0.5485371351242065, 0.03482332453131676]","[0.3025372624397278, -0.5770058631896973, 0.04540903866291046]","[0.9981648921966553, 0.03897830843925476, -0.020634664222598076, 0.04149415343999863]","[0.998310387134552, 0.03954152390360832, -0.020801661536097527, 0.037151038646698]",0.50201994,0.033680882
"('../data/deepslam_data/7Scenes/stairs/seq-05/frame-000060.color.png',)","[0.5307347178459167, -0.3827399015426636, 0.2992194592952728]","[0.5294151902198792, -0.4164617657661438, 0.30717018246650696]","[0.9743668437004089, -0.005649787839502096, 0.18425826728343964, 0.12894268333911896]","[0.9749980568885803, -0.0022789856884628534, 0.17983092367649078, 0.13051635026931763]",0.6655819,0.034671593
"('../data/deepslam_data/7Scenes/stairs/seq-03/frame-000435.color.png',)","[0.5885721445083618, -0.07211607694625854, 0.4812719225883484]","[0.5592021942138672, -0.08424729108810425, 0.4739437997341156]","[0.9651914834976196, -0.22938230633735657, -0.12322172522544861, -0.024610592052340508]","[0.9632401466369629, -0.22919631004333496, -0.13933424651622772, -0.014949739910662174]",2.1641877,0.03261076
"('../data/deepslam_data/7Scenes/stairs/seq-06/frame-000210.color.png',)","[0.019391417503356934, -0.29832708835601807, -0.009556755423545837]","[0.03137461096048355, -0.35943323373794556, 0.014507007785141468]","[0.8998111486434937, 0.22294671833515167, 0.3066268861293793, 0.21590429544448853]","[0.8971747159957886, 0.23838108777999878, 0.3057846426963806, 0.21153685450553894]",1.8646044,0.06675794
"('../data/deepslam_data/7Scenes/stairs/seq-05/frame-000085.color.png',)","[0.25465503334999084, -0.28237658739089966, 0.25389912724494934]","[0.24271485209465027, -0.29931947588920593, 0.2566477060317993]","[0.9922888278961182, -0.004390240181237459, 0.10519108921289444, 0.0654098391532898]","[0.9928827881813049, -0.0038349421229213476, 0.1017163097858429, 0.06182912737131119]",0.5801327,0.020908948
"('../data/deepslam_data/7Scenes/stairs/seq-05/frame-000425.color.png',)","[0.026507491245865822, 1.2638657093048096, -0.7595038414001465]","[0.02392786741256714, 1.263554573059082, -0.7635913491249084]","[0.9939388632774353, 0.05401993542909622, -0.06641273945569992, -0.06896980106830597]","[0.9939262270927429, 0.04891722649335861, -0.0689515471458435, -0.07045124471187592]",0.67376316,0.0048434474
"('../data/deepslam_data/7Scenes/stairs/seq-05/frame-000340.color.png',)","[0.04030782729387283, 1.1464166641235352, -0.6899656653404236]","[0.03390194848179817, 1.1660441160202026, -0.7046633958816528]","[0.9954684376716614, 0.03788674995303154, -0.05566652491688728, -0.06714443862438202]","[0.9952316880226135, 0.033134836703538895, -0.060170095413923264, -0.06925030052661896]",0.7873287,0.025343549
"('../data/deepslam_data/7Scenes/stairs/seq-05/frame-000245.color.png',)","[0.010180763900279999, 0.6734599471092224, -0.5403902530670166]","[0.006036503240466118, 0.6712680459022522, -0.5654019117355347]","[0.9960745573043823, 0.01715516671538353, -0.05577331781387329, -0.06656304001808167]","[0.9954046607017517, 0.015530381351709366, -0.06091440096497536, -0.07223417609930038]",0.8987391,0.025447248
"('../data/deepslam_data/7Scenes/stairs/seq-06/frame-000050.color.png',)","[0.18119694292545319, -0.6949547529220581, 0.014179704710841179]","[0.17731398344039917, -0.6974696516990662, 0.026907261461019516]","[0.9873346090316772, 0.03359906002879143, 0.11319450289011002, 0.10596483945846558]","[0.9873967170715332, 0.029595233500003815, 0.1142428070306778, 0.105453722178936]",0.4764222,0.01354226
"('../data/deepslam_data/7Scenes/stairs/seq-02/frame-000455.color.png',)","[0.27778634428977966, 0.5312659740447998, -0.5622918605804443]","[0.2522357702255249, 0.5179119110107422, -0.5553635358810425]","[0.9349448084831238, 0.23385582864284515, 0.16478344798088074, 0.20984788239002228]","[0.9355799555778503, 0.23317793011665344, 0.15911339223384857, 0.21213465929031372]",0.7077556,0.029650709
"('../data/deepslam_data/7Scenes/stairs/seq-02/frame-000095.color.png',)","[0.1596910059452057, -0.03593266382813454, 0.13019831478595734]","[0.1518021672964096, -0.04348347336053848, 0.13850940763950348]","[0.9758485555648804, 0.022724147886037827, 0.166012242436409, 0.14015403389930725]","[0.9753885269165039, 0.028011633083224297, 0.16499130427837372, 0.1435633897781372]",0.7327494,0.013723074
"('../data/deepslam_data/7Scenes/stairs/seq-03/frame-000420.color.png',)","[0.4873290956020355, -0.05588170140981674, 0.46166136860847473]","[0.45377159118652344, -0.06869369000196457, 0.45732471346855164]","[0.9677802920341492, -0.2141171097755432, -0.12897975742816925, -0.030321111902594566]","[0.9650323987007141, -0.21799957752227783, -0.1442180722951889, -0.01974421739578247]",2.1940012,0.03618093
"('../data/deepslam_data/7Scenes/stairs/seq-06/frame-000080.color.png',)","[0.27255475521087646, -0.47286903858184814, 0.08749451488256454]","[0.27417996525764465, -0.5036487579345703, 0.09932046383619308]","[0.9932373762130737, 0.1069718450307846, -0.0044697001576423645, 0.044907666742801666]","[0.9940634369850159, 0.10160017013549805, -0.005197185091674328, 0.03857859596610069]",0.95776224,0.033013415
"('../data/deepslam_data/7Scenes/stairs/seq-02/frame-000330.color.png',)","[0.42334890365600586, -0.04781869053840637, -0.09628764539957047]","[0.4512771964073181, -0.07455509155988693, -0.08292708545923233]","[0.8588523864746094, 0.16490046679973602, 0.3512829542160034, 0.3343363106250763]","[0.8613362312316895, 0.17176659405231476, 0.3534269630908966, 0.32200244069099426]",1.6603174,0.040906347
"('../data/deepslam_data/7Scenes/stairs/seq-06/frame-000085.color.png',)","[0.22993823885917664, -0.47918447852134705, 0.1526750773191452]","[0.23895177245140076, -0.4837646186351776, 0.1582062691450119]","[0.9786622524261475, 0.19202587008476257, 0.04677005857229233, 0.05620335787534714]","[0.9798024892807007, 0.18692199885845184, 0.05113781616091728, 0.04931754246354103]",1.1099329,0.011524563
