filename,predict_pose_x,gt_pose_x,predict_pose_q,gt_pose_q,ang_error,x_error
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000340.color.png',)","[-0.18899193406105042, 0.054069459438323975, -0.05419562757015228]","[-0.1875804215669632, 0.04123148322105408, -0.05546383932232857]","[0.9769340753555298, 0.01769035868346691, 0.12779249250888824, 0.17016488313674927]","[0.9771050214767456, 0.01856827177107334, 0.1261918693780899, 0.1702837198972702]",0.20935664,0.012977456
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000160.color.png',)","[0.9146701097488403, 0.23251911997795105, -0.041070085018873215]","[0.9425026774406433, 0.22497932612895966, -0.03430632874369621]","[0.9440170526504517, -0.026382533833384514, 0.2981405556201935, 0.13873693346977234]","[0.9434782266616821, -0.016563335433602333, 0.3030131459236145, 0.13325726985931396]",1.4066432,0.029618386
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000225.color.png',)","[0.38200265169143677, 0.24274155497550964, 0.02951444871723652]","[0.3969460725784302, 0.24507048726081848, 0.039709676057100296]","[0.975208044052124, -0.06145922839641571, -0.13303546607494354, -0.1658116728067398]","[0.974816620349884, -0.06212056055665016, -0.13090452551841736, -0.16952168941497803]",0.49889207,0.01823931
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000605.color.png',)","[0.21998301148414612, -0.37464964389801025, 0.021748680621385574]","[0.2406657487154007, -0.3831518888473511, 0.032275885343551636]","[0.9910483360290527, -0.019744817167520523, -0.12526366114616394, -0.041741568595170975]","[0.99146968126297, -0.020770162343978882, -0.11906876415014267, -0.04877607151865959]",1.0820818,0.024716103
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000550.color.png',)","[-0.2101789116859436, -0.5306752324104309, 0.08609025180339813]","[-0.21288064122200012, -0.5328137278556824, 0.09601657837629318]","[0.9933415055274963, -0.039216045290231705, -0.10768505185842514, 0.011775772087275982]","[0.9945398569107056, -0.03239024803042412, -0.09912120550870895, 0.004035462159663439]",1.5430342,0.010507353
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000555.color.png',)","[-0.1918448805809021, -0.5141260027885437, 0.09089285880327225]","[-0.18655583262443542, -0.5204169154167175, 0.09478062391281128]","[0.9930513501167297, -0.028782930225133896, -0.1141025498509407, 0.0011183659080415964]","[0.9938841462135315, -0.02554682269692421, -0.10742482542991638, -0.0012134457938373089]",0.8969956,0.009091993
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000510.color.png',)","[-0.3055975139141083, -0.40290138125419617, 0.06898259371519089]","[-0.3460252583026886, -0.4253484606742859, 0.06872233748435974]","[0.9962275624275208, 0.04896162450313568, 0.03639217093586922, 0.06171693652868271]","[0.9964703917503357, 0.045776620507240295, 0.038023535162210464, 0.059206534177064896]",0.5035766,0.046242207
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000630.color.png',)","[0.2995263934135437, -0.21206414699554443, 0.03268995136022568]","[0.31742778420448303, -0.20718400180339813, 0.04335888847708702]","[0.9845012426376343, 0.04732039198279381, -0.1546338051557541, -0.06787101179361343]","[0.9858248233795166, 0.04623410850763321, -0.1481591910123825, -0.06372431665658951]",0.9022159,0.021403313
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000245.color.png',)","[0.2911595106124878, 0.11224020272493362, -0.10113421827554703]","[0.2979286015033722, 0.11396695673465729, -0.0995764508843422]","[0.9528110027313232, 0.03843932971358299, -0.2497839331626892, -0.16817151010036469]","[0.9517022371292114, 0.039358291774988174, -0.25258418917655945, -0.17004401981830597]",0.42057857,0.0071574375
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000855.color.png',)","[-0.5935010313987732, -0.09066131711006165, 0.11234776675701141]","[-0.5882278084754944, -0.0860799178481102, 0.10971210151910782]","[0.9983399510383606, 0.027838274836540222, 0.021639660000801086, 0.045543454587459564]","[0.9983314275741577, 0.026664583012461662, 0.020523421466350555, 0.046928003430366516]",0.24066257,0.0074661123
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000265.color.png',)","[0.18594534695148468, 0.12421812862157822, -0.19870378077030182]","[0.1955096274614334, 0.11744316667318344, -0.18542549014091492]","[0.9811921715736389, 0.06759101897478104, -0.1798204481601715, -0.018922680988907814]","[0.982730507850647, 0.06494540721178055, -0.17250652611255646, -0.016263611614704132]",0.9569447,0.017711256
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000240.color.png',)","[0.30314868688583374, 0.12726686894893646, -0.07065922021865845]","[0.3131711184978485, 0.12991487979888916, -0.05921953544020653]","[0.9520137906074524, 0.03320682421326637, -0.2461673617362976, -0.17879776656627655]","[0.9508529901504517, 0.036738887429237366, -0.24842996895313263, -0.18113934993743896]",0.5650972,0.015437859
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000960.color.png',)","[-0.07376211136579514, 0.05310618877410889, -0.09408675134181976]","[-0.074448361992836, 0.0416719950735569, -0.08904732763767242]","[0.9112163186073303, 0.03528735786676407, 0.3165847361087799, 0.26117780804634094]","[0.9124875068664551, 0.04552040994167328, 0.31530219316482544, 0.2566690146923065]",1.2972217,0.012514292
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000535.color.png',)","[-0.321855753660202, -0.5461344718933105, 0.05385113134980202]","[-0.3131891191005707, -0.5528733730316162, 0.05774741619825363]","[0.9956161975860596, -0.06299075484275818, 0.001598237780854106, 0.06912361830472946]","[0.9963740706443787, -0.05647590011358261, 0.005931369960308075, 0.06335636228322983]",1.1162615,0.011649222
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000345.color.png',)","[-0.21681943535804749, 0.02608325518667698, -0.031199760735034943]","[-0.21269161999225616, 0.02305705100297928, -0.03881746530532837]","[0.9746978282928467, 0.004176492802798748, 0.13847900927066803, 0.1754147857427597]","[0.9750252366065979, 0.007675484288483858, 0.13954029977321625, 0.17261363565921783]",0.52637434,0.009177483
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000965.color.png',)","[-0.04372042044997215, 0.05100212246179581, -0.0749983936548233]","[-0.04940575361251831, 0.03115643933415413, -0.07462178170681]","[0.9101228713989258, 0.032890744507312775, 0.30508527159690857, 0.27841970324516296]","[0.9120919704437256, 0.04368040710687637, 0.30403074622154236, 0.27156126499176025]",1.4877688,0.02064742
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000865.color.png',)","[-0.6215185523033142, -0.090310238301754, 0.09198814630508423]","[-0.6082101464271545, -0.07855992019176483, 0.08298055827617645]","[0.9959132671356201, 0.06197173893451691, 0.038718003779649734, 0.05307788774371147]","[0.9955968856811523, 0.06356446444988251, 0.041974298655986786, 0.05463162437081337]",0.45110705,0.019907795
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000220.color.png',)","[0.4161835312843323, 0.280901700258255, 0.041095416992902756]","[0.43190711736679077, 0.27880969643592834, 0.05072758346796036]","[0.9780400395393372, -0.08398652821779251, -0.0992984026670456, -0.16286171972751617]","[0.9782649874687195, -0.0835319459438324, -0.09578987210988998, -0.1638425588607788]",0.41684002,0.018557647
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000525.color.png',)","[-0.34432893991470337, -0.5295658707618713, 0.031745389103889465]","[-0.3414173424243927, -0.5473420023918152, 0.03492524474859238]","[0.9947941899299622, -0.05477028340101242, 0.03557157889008522, 0.07822666317224503]","[0.9953622221946716, -0.04677646607160568, 0.0411900170147419, 0.07327613979578018]",1.256769,0.01829152
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000660.color.png',)","[0.2340712696313858, -0.0351644828915596, -0.05610538646578789]","[0.24405600130558014, -0.041945260018110275, -0.04058123752474785]","[0.9541717767715454, 0.037490468472242355, -0.26668721437454224, -0.13049371540546417]","[0.9526296257972717, 0.03907398134469986, -0.27081137895584106, -0.13278278708457947]",0.5961027,0.019664003
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000405.color.png',)","[-0.5928444862365723, 0.006244681775569916, 0.039669979363679886]","[-0.5885881781578064, 0.004216755274683237, 0.03133231773972511]","[0.9995247721672058, 0.003137612948194146, -0.016626592725515366, -0.0257680993527174]","[0.9995623230934143, 0.004841200076043606, -0.015044759027659893, -0.02500632219016552]",0.2825484,0.009578373
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000335.color.png',)","[-0.13426722586154938, 0.0745362639427185, -0.0731784999370575]","[-0.1517374962568283, 0.06536703556776047, -0.07471618056297302]","[0.9782962799072266, 0.03748173266649246, 0.12495037913322449, 0.16099362075328827]","[0.9795414209365845, 0.032856233417987823, 0.11287058889865875, 0.1633380800485611]",1.5128105,0.019790137
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000435.color.png',)","[-0.7671965956687927, 0.10530766099691391, 0.046060819178819656]","[-0.7542102336883545, 0.0983332023024559, 0.04773405194282532]","[0.9893530011177063, 0.0021911344956606627, -0.12176670879125595, -0.07967905700206757]","[0.9901741743087769, 0.005838073790073395, -0.11368535459041595, -0.08122003078460693]",1.0347542,0.014835375
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000230.color.png',)","[0.36151188611984253, 0.19172042608261108, 0.01800963468849659]","[0.3676506578922272, 0.20246835052967072, 0.029609913006424904]","[0.9659985303878784, -0.020739533007144928, -0.19401313364505768, -0.1696341335773468]","[0.9656874537467957, -0.023144390434026718, -0.19264519214630127, -0.17262662947177887]",0.46478006,0.016963752
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000295.color.png',)","[0.03289518505334854, 0.1580158770084381, -0.20596225559711456]","[0.036494337022304535, 0.15899282693862915, -0.19797760248184204]","[0.993605375289917, 0.08277823030948639, -0.028256893157958984, 0.0713982880115509]","[0.9937750697135925, 0.08033785969018936, -0.024306749925017357, 0.07325372844934464]",0.57334733,0.008812662
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000490.color.png',)","[-0.3641723096370697, -0.22235777974128723, 0.15087398886680603]","[-0.36823245882987976, -0.21815535426139832, 0.1505509614944458]","[0.99675452709198, 0.06993243098258972, 0.038714949041604996, 0.0095425546169281]","[0.9966811537742615, 0.0707305520772934, 0.03855374455451965, 0.011724185198545456]",0.265408,0.005852311
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000350.color.png',)","[-0.24942681193351746, 0.00035380758345127106, -0.015573877841234207]","[-0.24245098233222961, -0.0021323654800653458, -0.01791391707956791]","[0.9753903150558472, -0.0024723585229367018, 0.14348870515823364, 0.1673874706029892]","[0.9749824404716492, -0.0008954877266660333, 0.1482132375240326, 0.16565437614917755]",0.60651577,0.007766533
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000455.color.png',)","[-0.5847198367118835, 0.08388270437717438, 0.15180887281894684]","[-0.5756629109382629, 0.08324237912893295, 0.14002402126789093]","[0.9977496862411499, -0.019086407497525215, -0.05354883894324303, -0.035551246255636215]","[0.9978841543197632, -0.015739241614937782, -0.05101378262042999, -0.037107884883880615]",0.5128173,0.014876849
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000590.color.png',)","[0.09882892668247223, -0.4056927263736725, 0.045281220227479935]","[0.11436636000871658, -0.4174005389213562, 0.043346162885427475]","[0.9881891012191772, -0.0289290864020586, -0.14755742251873016, -0.029534049332141876]","[0.9883794784545898, -0.025981787592172623, -0.1465941220521927, -0.030677739530801773]",0.37742314,0.019550681
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000360.color.png',)","[-0.30870887637138367, -0.03610801696777344, 0.02202772907912731]","[-0.29845207929611206, -0.0392921045422554, 0.01968810148537159]","[0.9774581789970398, -0.034083299338817596, 0.1296730488538742, 0.1630910336971283]","[0.9779340028762817, -0.029246671125292778, 0.1304246187210083, 0.16055893898010254]",0.6342709,0.010991549
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000580.color.png',)","[0.007211958523839712, -0.42060571908950806, 0.06541305035352707]","[0.014912922866642475, -0.4271056652069092, 0.05864216014742851]","[0.9872762560844421, -0.017038075253367424, -0.15685363113880157, -0.019806765019893646]","[0.9878907799720764, -0.014019588008522987, -0.1529870331287384, -0.02168814279139042]",0.6026319,0.012140804
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000320.color.png',)","[-0.08258446305990219, 0.1271704137325287, -0.13181911408901215]","[-0.06938925385475159, 0.1152258962392807, -0.12109105288982391]","[0.9882352948188782, 0.061841290444135666, 0.06214963272213936, 0.12531603872776031]","[0.9882361888885498, 0.06141587719321251, 0.061603471636772156, 0.12578707933425903]",0.096913286,0.020781634
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000575.color.png',)","[-0.06244439631700516, -0.42639514803886414, 0.07749615609645844]","[-0.05131936073303223, -0.43654850125312805, 0.0741041973233223]","[0.9875360131263733, -0.015791913494467735, -0.15593303740024567, -0.014427917078137398]","[0.9880220890045166, -0.013347774744033813, -0.15256059169769287, -0.018958264961838722]",0.7077556,0.015438989
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000445.color.png',)","[-0.6879883408546448, 0.10868320614099503, 0.10097876936197281]","[-0.6854758858680725, 0.11166355758905411, 0.09159012138843536]","[0.9919223785400391, 0.002287443494424224, -0.10097450762987137, -0.0767388567328453]","[0.9919863939285278, 0.005257731769233942, -0.09868793189525604, -0.07871489971876144]",0.4861793,0.010165709
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000955.color.png',)","[-0.0948532447218895, 0.05501766502857208, -0.1020437702536583]","[-0.10501706600189209, 0.04818082973361015, -0.10251668840646744]","[0.9169463515281677, 0.037749163806438446, 0.31520912051200867, 0.2417180985212326]","[0.917628824710846, 0.0426495335996151, 0.31574544310569763, 0.23757773637771606]",0.7412453,0.012258436
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000460.color.png',)","[-0.5324898362159729, 0.03433874994516373, 0.16315729916095734]","[-0.5244553089141846, 0.041576556861400604, 0.15562056005001068]","[0.9995124936103821, -0.001546481391415, -0.013265229761600494, -0.028222469612956047]","[0.999498724937439, -0.0016162301180884242, -0.011912784539163113, -0.029286297038197517]",0.19782342,0.013181119
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000095.color.png',)","[0.6043476462364197, 0.02630653791129589, 0.08497755229473114]","[0.6151809096336365, 0.02528749778866768, 0.08672992140054703]","[0.9950659871101379, 0.0779125988483429, -0.03907676041126251, -0.04739603400230408]","[0.995019793510437, 0.07737662643194199, -0.03808306157588959, -0.04998144507408142]",0.323851,0.01102129
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000950.color.png',)","[-0.11509609967470169, 0.06426864862442017, -0.11489485949277878]","[-0.1343882530927658, 0.048964597284793854, -0.11149176210165024]","[0.919044554233551, 0.035320818424224854, 0.319171279668808, 0.2285590022802353]","[0.9221197366714478, 0.043985847383737564, 0.31374284625053406, 0.22209426760673523]",1.4303697,0.024859248
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000175.color.png',)","[0.933113694190979, 0.33173108100891113, -0.002200470771640539]","[0.9454934597015381, 0.31669196486473083, 0.003558971220627427]","[0.9644744396209717, -0.10617431998252869, 0.21197772026062012, 0.11654011160135269]","[0.9655383825302124, -0.09600073844194412, 0.21338309347629547, 0.11396126449108124]",1.218829,0.020312674
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000810.color.png',)","[-0.28844505548477173, 0.08236896246671677, 0.15497075021266937]","[-0.2915849983692169, 0.07920420914888382, 0.15469780564308167]","[0.9955741167068481, -0.06868413835763931, 0.06353563070297241, 0.008830121718347073]","[0.9958214163780212, -0.06685501337051392, 0.06167827546596527, 0.00811951607465744]",0.30901012,0.0044664755
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000795.color.png',)","[-0.2050788402557373, 0.16229790449142456, 0.1418118178844452]","[-0.1987840086221695, 0.15897171199321747, 0.14348022639751434]","[0.9910916686058044, -0.12216175347566605, 0.052946366369724274, 0.003238605335354805]","[0.9916853308677673, -0.11663882434368134, 0.054364535957574844, 0.00031615266925655305]",0.73700964,0.0073124585
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000075.color.png',)","[0.4778362810611725, 0.0016577616333961487, 0.06727004796266556]","[0.49207034707069397, -0.0007415463915094733, 0.08127801865339279]","[0.9976930022239685, 0.06579730659723282, -0.007277271710336208, -0.015051046386361122]","[0.9977181553840637, 0.06526481360197067, 0.0010046690003946424, -0.017264463007450104]",0.9827693,0.020114386
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000425.color.png',)","[-0.7688999772071838, 0.07712598890066147, 0.03766432777047157]","[-0.7568913102149963, 0.0729583203792572, 0.028558962047100067]","[0.9893563985824585, 0.0060871802270412445, -0.10365715622901917, -0.1019415631890297]","[0.9902365207672119, 0.008584528230130672, -0.09539087116718292, -0.10128423571586609]",0.99778646,0.015636023
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000875.color.png',)","[-0.615288257598877, -0.062313877046108246, 0.04099079594016075]","[-0.5934364199638367, -0.05608057975769043, 0.040535297244787216]","[0.9920916557312012, 0.08655443787574768, 0.06768563389778137, 0.06067292392253876]","[0.9916956424713135, 0.08768443018198013, 0.07038238644599915, 0.06242956221103668]",0.3936638,0.02272805
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000500.color.png',)","[-0.3363918364048004, -0.31059667468070984, 0.12789234519004822]","[-0.3462923765182495, -0.3033861815929413, 0.12165413051843643]","[0.995787501335144, 0.07701809704303741, 0.04428425431251526, 0.022680101916193962]","[0.9961479306221008, 0.07193215191364288, 0.04307102784514427, 0.02568916045129299]",0.6932303,0.013745081
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000505.color.png',)","[-0.3171663284301758, -0.3744427561759949, 0.09186854958534241]","[-0.340774804353714, -0.37404271960258484, 0.09048006683588028]","[0.9962026476860046, 0.06400829553604126, 0.033291447907686234, 0.04873281344771385]","[0.9962947368621826, 0.0629320964217186, 0.037534426897764206, 0.04502800479531288]",0.65729874,0.023652654
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000050.color.png',)","[0.2638193368911743, -0.022089317440986633, 0.02907456085085869]","[0.27086594700813293, -0.02150929532945156, 0.04011428728699684]","[0.9919664263725281, 0.0878034457564354, 0.08878525346517563, 0.020259561017155647]","[0.9921813607215881, 0.08443178236484528, 0.08910415321588516, 0.022534547373652458]",0.46813592,0.013109794
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000945.color.png',)","[-0.15788941085338593, 0.06160371005535126, -0.1139456182718277]","[-0.1725384145975113, 0.05289105698466301, -0.11506681144237518]","[0.928978681564331, 0.041253991425037384, 0.30403128266334534, 0.20703090727329254]","[0.9305041432380676, 0.0469234324991703, 0.3029911518096924, 0.20039112865924835]",1.0218145,0.017081005
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000470.color.png',)","[-0.4584888219833374, -0.06073959916830063, 0.1870023012161255]","[-0.4472978413105011, -0.05856628715991974, 0.17397114634513855]","[0.9991419315338135, 0.03725640848278999, 0.017192602157592773, -0.005643106997013092]","[0.9990564584732056, 0.038177717477083206, 0.019892841577529907, -0.005746772512793541]",0.323851,0.017313935
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000765.color.png',)","[-0.0939384251832962, 0.30147257447242737, 0.06941486150026321]","[-0.07289320230484009, 0.288051575422287, 0.07796499878168106]","[0.9880591034889221, -0.1172698363661766, -0.06194957345724106, -0.0784178152680397]","[0.9890114665031433, -0.11063618212938309, -0.05573854595422745, -0.08067917078733444]",1.078459,0.026384266
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000620.color.png',)","[0.27185818552970886, -0.2802099883556366, 0.011860012076795101]","[0.3018268644809723, -0.2837807238101959, 0.037159260362386703]","[0.9856751561164856, 0.017329851165413857, -0.155826136469841, -0.06214899942278862]","[0.9877810478210449, 0.02349001355469227, -0.13968335092067719, -0.06500273942947388]",2.0205383,0.03938177
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000465.color.png',)","[-0.48927804827690125, -0.013212346471846104, 0.18036088347434998]","[-0.48158273100852966, -0.010732839815318584, 0.1640469878911972]","[0.999563992023468, 0.020362630486488342, 0.002721786266192794, -0.02121044136583805]","[0.999530553817749, 0.021609319373965263, 0.005190938711166382, -0.02109031192958355]",0.31651753,0.01820739
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000690.color.png',)","[0.008427772670984268, 0.11887788027524948, -0.24533328413963318]","[0.018194209784269333, 0.10778100788593292, -0.2345726639032364]","[0.8968329429626465, 0.007563330698758364, -0.3639458417892456, -0.2513501048088074]","[0.8995184898376465, 0.008902253583073616, -0.359470397233963, -0.24812954664230347]",0.7187293,0.018284278
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000015.color.png',)","[0.10738759487867355, -0.05183754116296768, -0.058042656630277634]","[0.10786789655685425, -0.05734671279788017, -0.05999716743826866]","[0.9913293123245239, 0.11274644732475281, 0.047458551824092865, 0.04798075556755066]","[0.9912497997283936, 0.11238603293895721, 0.04775935783982277, 0.05012127757072449]",0.25333762,0.005865303
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000110.color.png',)","[0.6539308428764343, 0.04415007680654526, 0.09631233662366867]","[0.6741029620170593, 0.04549601301550865, 0.10222059488296509]","[0.9932520985603333, 0.07287430018186569, -0.047603167593479156, -0.07663964480161667]","[0.9931774735450745, 0.0729789063334465, -0.043637972325086594, -0.0798017680644989]",0.58148026,0.021062607
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000970.color.png',)","[-0.03266998380422592, 0.03616809844970703, -0.07414370775222778]","[-0.029239241033792496, 0.016195477917790413, -0.06307201832532883]","[0.9077736139297485, 0.029707487672567368, 0.30614784359931946, 0.2851983308792114]","[0.911536693572998, 0.04145866259932518, 0.3014850616455078, 0.27656614780426025]",1.8061799,0.023092376
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000330.color.png',)","[-0.11353179067373276, 0.09346455335617065, -0.08706889301538467]","[-0.1171085387468338, 0.08754847943782806, -0.09373566508293152]","[0.9827823638916016, 0.04475511983036995, 0.10229457914829254, 0.14721298217773438]","[0.9827512502670288, 0.044121451675891876, 0.0986798033118248, 0.15005174279212952]",0.5308164,0.0096041085
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000940.color.png',)","[-0.19110053777694702, 0.05980332940816879, -0.11673402786254883]","[-0.20940524339675903, 0.052555155009031296, -0.1196226254105568]","[0.9399737119674683, 0.05780846253037453, 0.2846164107322693, 0.17916782200336456]","[0.941373348236084, 0.059279657900333405, 0.2822946012020111, 0.17496256530284882]",0.59872293,0.0198983
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000615.color.png',)","[0.28555700182914734, -0.3172459006309509, 0.033310625702142715]","[0.2901170551776886, -0.32737746834754944, 0.03657454252243042]","[0.987826406955719, 0.0006023436435498297, -0.14690689742565155, -0.05115637183189392]","[0.989707887172699, 0.0037900228053331375, -0.1322871893644333, -0.05444303900003433]",1.7689615,0.011579978
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000385.color.png',)","[-0.4769448935985565, -0.03739863634109497, 0.0928727239370346]","[-0.4576718807220459, -0.035153284668922424, 0.08072102814912796]","[0.9954265356063843, 0.0037196979392319918, 0.07211620360612869, 0.06254183501005173]","[0.9949899315834045, 0.004157405812293291, 0.07540339976549149, 0.06551368534564972]",0.5143413,0.022894418
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000900.color.png',)","[-0.4720075726509094, -0.008403661660850048, -0.036838456988334656]","[-0.4523926377296448, 0.005866728723049164, -0.04521273449063301]","[0.9778321981430054, 0.0874110534787178, 0.1592491865158081, 0.10413065552711487]","[0.9768297672271729, 0.08680602163076401, 0.16249391436576843, 0.1089223250746727]",0.6772392,0.02566161
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000805.color.png',)","[-0.23791351914405823, 0.119077168405056, 0.14935185015201569]","[-0.24928349256515503, 0.11021362990140915, 0.14939284324645996]","[0.9924567937850952, -0.09948862344026566, 0.07122525572776794, 0.007646151818335056]","[0.9933788776397705, -0.09206300228834152, 0.06851805746555328, 0.005299069453030825]",0.9512023,0.014416667
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000210.color.png',)","[0.5188331604003906, 0.3646744191646576, 0.061965879052877426]","[0.5490327477455139, 0.3683539628982544, 0.07142337411642075]","[0.9800415635108948, -0.1785358339548111, -0.03602227941155434, -0.07966119050979614]","[0.9811339378356934, -0.17323708534240723, -0.02818063460290432, -0.08106208592653275]",1.1028587,0.031859037
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000275.color.png',)","[0.13918516039848328, 0.13914264738559723, -0.20892289280891418]","[0.14637413620948792, 0.1381099820137024, -0.20271457731723785]","[0.9857218861579895, 0.09583710134029388, -0.13752485811710358, 0.015956850722432137]","[0.9865508079528809, 0.09574952721595764, -0.13130797445774078, 0.017541423439979553]",0.7401887,0.00955463
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000215.color.png',)","[0.4630607068538666, 0.33186519145965576, 0.05012223497033119]","[0.4867390990257263, 0.32793954014778137, 0.06266076862812042]","[0.9792852997779846, -0.14407314360141754, -0.0866042897105217, -0.11288484930992126]","[0.9802088141441345, -0.1426842361688614, -0.07731114327907562, -0.11337921023368835]",1.0828048,0.02707936
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000250.color.png',)","[0.26973021030426025, 0.09597282856702805, -0.15361042320728302]","[0.2820802927017212, 0.1020372211933136, -0.14179977774620056]","[0.9577978849411011, 0.03961830958724022, -0.24301423132419586, -0.1483161896467209]","[0.9586780667304993, 0.03914814814925194, -0.23775608837604523, -0.1512475609779358]",0.69997174,0.018132642
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000825.color.png',)","[-0.42728501558303833, -0.0028793402016162872, 0.1607125848531723]","[-0.41806718707084656, -0.0007598804077133536, 0.15413261950016022]","[0.9962365031242371, -0.046063780784606934, 0.06979645788669586, 0.02279057539999485]","[0.996339738368988, -0.04176602512598038, 0.07170770317316055, 0.020512951537966728]",0.59872293,0.011521998
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000035.color.png',)","[0.13859133422374725, -0.04518068954348564, 0.0004684949526563287]","[0.14979484677314758, -0.03798411041498184, -0.0010159998200833797]","[0.9911887645721436, 0.10346829891204834, 0.08001493662595749, 0.020897213369607925]","[0.9911902546882629, 0.1003456711769104, 0.08319782465696335, 0.023469718173146248]",0.59082735,0.013398252
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000285.color.png',)","[0.07958979904651642, 0.16028016805648804, -0.2252632975578308]","[0.08065470308065414, 0.15693974494934082, -0.20493823289871216]","[0.9908902049064636, 0.10013854503631592, -0.07099644094705582, 0.05539395660161972]","[0.9914259314537048, 0.09929832816123962, -0.06487928330898285, 0.05481886491179466]",0.7132636,0.020625245
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000440.color.png',)","[-0.7447016835212708, 0.1121111735701561, 0.07585834711790085]","[-0.723820149898529, 0.10864990204572678, 0.07047674059867859]","[0.9898911714553833, 0.008123368956148624, -0.11716243624687195, -0.07951415330171585]","[0.9906474947929382, 0.011471391655504704, -0.11060896515846252, -0.07906781136989594]",0.84856987,0.021839883
"('../data/deepslam_data/7Scenes/heads/seq-02/frame-000895.color.png',)","[-0.5036152005195618, -0.020379388704895973, -0.02668982371687889]","[-0.48857423663139343, -0.007044945377856493, -0.028221502900123596]","[0.9817401170730591, 0.09526205062866211, 0.13065633177757263, 0.100201815366745]","[0.9809499382972717, 0.0933995470404625, 0.13508859276771545, 0.1037534549832344]",0.69096845,0.020158969
