filename,predict_pose_x,gt_pose_x,predict_pose_q,gt_pose_q,ang_error,x_error
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq1_frame00227.png',)","[19.832767486572266, -7.1330976486206055, -18.649398803710938]","[19.214580535888672, -6.905675411224365, -18.34991455078125]","[0.8065358996391296, 0.10922081768512726, 0.5151865482330322, -0.2686140537261963]","[0.8299404978752136, 0.10767777264118195, 0.48938921093940735, -0.2451583296060562]",4.8155565,0.72357917
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq1_frame00229.png',)","[19.388072967529297, -7.605729579925537, -19.750104904174805]","[18.81183624267578, -7.2996416091918945, -19.44723892211914]","[0.757378101348877, 0.08273699134588242, 0.5880700349807739, -0.27148979902267456]","[0.7722756266593933, 0.08559179306030273, 0.5703334808349609, -0.26642873883247375]",2.736042,0.7193514
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq1_frame00231.png',)","[18.64385986328125, -7.734862804412842, -20.062437057495117]","[17.88469696044922, -7.376633644104004, -19.57828140258789]","[0.7623302936553955, 0.05986873060464859, 0.571686863899231, -0.2973925471305847]","[0.7850239276885986, 0.058593861758708954, 0.5482980608940125, -0.2822648584842682]",4.120271,0.96905273
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq1_frame00233.png',)","[17.61290168762207, -7.578550815582275, -19.64341163635254]","[17.01592254638672, -7.200276851654053, -19.098665237426758]","[0.7573520541191101, 0.08426454663276672, 0.570473849773407, -0.30639344453811646]","[0.7897334098815918, 0.07980310916900635, 0.5387475490570068, -0.2823185324668884]",5.904679,0.89231384
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq1_frame00235.png',)","[16.662097930908203, -7.7545485496521, -19.071277618408203]","[16.228919982910156, -7.421729564666748, -18.730018615722656]","[0.773472249507904, 0.13246563076972961, 0.5204647779464722, -0.3366156220436096]","[0.7860419154167175, 0.1431637704372406, 0.49906638264656067, -0.3355220854282379]",3.0987945,0.64410347
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq1_frame00237.png',)","[15.505021095275879, -7.771546363830566, -18.926654815673828]","[15.133966445922852, -7.446693420410156, -18.56404685974121]","[0.7737547755241394, 0.10599501430988312, 0.5342646837234497, -0.32346558570861816]","[0.7967824935913086, 0.10033299773931503, 0.5078943967819214, -0.3116317093372345]",4.284211,0.6121238
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq1_frame00239.png',)","[14.42056655883789, -7.564901828765869, -18.241600036621094]","[14.22154426574707, -7.2883710861206055, -17.93096351623535]","[0.8054319024085999, 0.14584577083587646, 0.4871290326118469, -0.30448946356773376]","[0.8147183060646057, 0.1507156789302826, 0.47209951281547546, -0.3010663092136383]",2.1361573,0.46105766
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq1_frame00241.png',)","[13.330738067626953, -7.277142524719238, -17.496572494506836]","[13.33532428741455, -7.000247478485107, -17.226423263549805]","[0.8087301254272461, 0.1276402622461319, 0.49226871132850647, -0.29552510380744934]","[0.8220802545547485, 0.13477705419063568, 0.47725239396095276, -0.27973079681396484]",3.0409122,0.3868753
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq1_frame00243.png',)","[12.351591110229492, -7.084758758544922, -17.073698043823242]","[12.08883285522461, -6.994254112243652, -16.92084503173828]","[0.8429561257362366, 0.04217231273651123, 0.48779621720314026, -0.2229381948709488]","[0.8475682139396667, 0.03490616753697395, 0.4801146388053894, -0.22338224947452545]",1.3223203,0.31717035
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq1_frame00245.png',)","[11.498360633850098, -7.126345634460449, -17.31521224975586]","[10.775609016418457, -6.998117446899414, -16.95099449157715]","[0.8534316420555115, -0.005055791698396206, 0.4901014566421509, -0.1772836148738861]","[0.8604550957679749, -0.014843963086605072, 0.4798460304737091, -0.17071744799613953]",1.963166,0.8194309
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq1_frame00247.png',)","[10.072230339050293, -7.087505340576172, -17.455900192260742]","[9.55703353881836, -7.054002285003662, -16.918397903442383]","[0.855075478553772, -0.0434873029589653, 0.491415798664093, -0.15957856178283691]","[0.862060010433197, -0.04625314101576805, 0.47781941294670105, -0.1624864935874939]",1.8109405,0.7452912
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq1_frame00249.png',)","[8.780985832214355, -7.207271099090576, -17.605775833129883]","[8.268092155456543, -7.154506683349609, -16.945898056030273]","[0.845285177230835, -0.08706752955913544, 0.5063354969024658, -0.14675383269786835]","[0.854219913482666, -0.08159790933132172, 0.49455392360687256, -0.13808158040046692]",2.0619512,0.83742625
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq1_frame00251.png',)","[7.342961311340332, -7.3120622634887695, -17.4668025970459]","[7.0712809562683105, -7.170093059539795, -16.996959686279297]","[0.8475064039230347, -0.11222921311855316, 0.49226143956184387, -0.163756862282753]","[0.8585366606712341, -0.10036979615688324, 0.4801766574382782, -0.1492350846529007]",2.8512022,0.5609972
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq1_frame00253.png',)","[5.759155750274658, -7.339155673980713, -17.513813018798828]","[5.945121765136719, -7.151782035827637, -16.88128089904785]","[0.8954799771308899, -0.10152166336774826, 0.42305538058280945, -0.09398496896028519]","[0.9007582664489746, -0.09536751359701157, 0.4165697991847992, -0.07751917093992233]",2.230094,0.68541163
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq1_frame00255.png',)","[4.283997535705566, -6.8315749168396, -16.5556640625]","[4.881094932556152, -6.898754596710205, -16.271203994750977]","[0.9796150922775269, 0.018730612471699715, 0.19542652368545532, -0.04256729409098625]","[0.9799604415893555, 0.032681260257959366, 0.1936550736427307, -0.03327515348792076]",1.9314115,0.66479766
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq1_frame00257.png',)","[4.5211968421936035, -6.655948638916016, -15.993631362915039]","[4.558206558227539, -6.565688610076904, -15.296364784240723]","[0.9730674624443054, 0.013811781071126461, 0.22208774089813232, -0.06021569296717644]","[0.9737957715988159, 0.02170809544622898, 0.22161541879177094, -0.04622982069849968]",1.8434962,0.7040577
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq1_frame00259.png',)","[4.220939636230469, -6.228725433349609, -14.72598934173584]","[4.2854084968566895, -6.169760704040527, -14.178840637207031]","[0.968629002571106, -0.03167833387851715, 0.2371807098388672, -0.06708009541034698]","[0.9708632230758667, -0.027246825397014618, 0.22906456887722015, -0.06489711254835129]",1.118363,0.5540801
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq1_frame00261.png',)","[3.659451484680176, -5.727880001068115, -13.575403213500977]","[3.946488618850708, -5.7022013664245605, -13.23664665222168]","[0.9897751212120056, -0.06454166769981384, 0.12695276737213135, 0.007911155000329018]","[0.9895108342170715, -0.0600796714425087, 0.1313728243112564, -7.401840412057936e-05]",1.1643095,0.44475356
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq1_frame00263.png',)","[3.3673696517944336, -5.279166221618652, -12.633162498474121]","[3.5303244590759277, -5.233372688293457, -12.218204498291016]","[0.9849356412887573, -0.06778044998645782, 0.15905140340328217, 0.0031989740673452616]","[0.9860207438468933, -0.06504619121551514, 0.15338319540023804, 0.0023955644574016333]",0.73807085,0.44815338
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq1_frame00265.png',)","[3.346679210662842, -4.9675822257995605, -11.38891887664795]","[3.2406938076019287, -4.860745429992676, -10.960880279541016]","[0.9819788932800293, -0.04621756076812744, 0.1735745668411255, -0.058765046298503876]","[0.9831796288490295, -0.04638286679983139, 0.16884079575538635, -0.05195392668247223]",0.9602108,0.45372242
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq1_frame00267.png',)","[3.019674301147461, -4.475341320037842, -10.290328025817871]","[3.1207773685455322, -4.431674003601074, -10.033201217651367]","[0.9932595491409302, -0.10505107790231705, 0.04741685837507248, -0.012306001037359238]","[0.9936796426773071, -0.09833452105522156, 0.05411423370242119, -0.0016536865150555968]",1.6346625,0.27971926
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq1_frame00269.png',)","[3.2961113452911377, -4.044222354888916, -9.248025894165039]","[3.276036024093628, -3.9937374591827393, -9.005123138427734]","[0.991966187953949, -0.12606199085712433, 0.008065810427069664, 0.0068141864612698555]","[0.9917738437652588, -0.12710659205913544, 0.0025429839733988047, 0.014904703944921494]",1.1281184,0.24890459
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq1_frame00271.png',)","[2.8233718872070312, -3.5837950706481934, -8.200117111206055]","[3.133354425430298, -3.5307772159576416, -7.859221935272217]","[0.9914419651031494, -0.12494799494743347, 0.01943022944033146, 0.03245626017451286]","[0.9918867945671082, -0.11984779685735703, 0.026734614744782448, 0.03290141746401787]",1.0218145,0.4637991
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq1_frame00273.png',)","[3.052687168121338, -2.9421496391296387, -6.970225811004639]","[3.199721097946167, -3.005279064178467, -6.8294525146484375]","[0.9867839813232422, -0.1472405344247818, -0.048569902777671814, 0.04710303992033005]","[0.9874712824821472, -0.14579401910305023, -0.0358135923743248, 0.0486002080142498]",1.4824984,0.21312302
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq1_frame00275.png',)","[2.847320079803467, -2.3902428150177, -5.854645252227783]","[3.0736546516418457, -2.5118629932403564, -5.721693515777588]","[0.9828964471817017, -0.17787829041481018, -0.04442247748374939, 0.01733594946563244]","[0.9831361770629883, -0.17721791565418243, -0.03810231387615204, 0.02419385500252247]",1.0711769,0.28930083
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq1_frame00277.png',)","[2.853817939758301, -1.93306565284729, -4.770949363708496]","[3.070039987564087, -2.04374361038208, -4.688979148864746]","[0.9824706315994263, -0.1798977255821228, -0.047180499881505966, 0.012739426456391811]","[0.9820947647094727, -0.1809147745370865, -0.04407668113708496, 0.02858305349946022]",1.8540804,0.2563605
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq1_frame00279.png',)","[2.8911349773406982, -1.4789531230926514, -3.6689913272857666]","[3.089242935180664, -1.5480848550796509, -3.6498842239379883]","[0.979087769985199, -0.1890667825937271, -0.061084337532520294, 0.04369988664984703]","[0.9788803458213806, -0.1885470449924469, -0.055235814303159714, 0.05650113523006439]",1.6129718,0.21069182
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq1_frame00281.png',)","[2.913558006286621, -0.9998928308486938, -2.6124961376190186]","[3.0390405654907227, -1.0687309503555298, -2.534688949584961]","[0.9803715944290161, -0.1909979283809662, -0.016031501814723015, 0.04619920253753662]","[0.9797021746635437, -0.1932651847600937, 0.011551585979759693, 0.05195047706365585]",3.2398248,0.16290647
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq1_frame00283.png',)","[2.695098876953125, -0.45786723494529724, -1.3282333612442017]","[2.8406214714050293, -0.6636473536491394, -1.4851106405258179]","[0.9755561947822571, -0.2172444611787796, -0.011007722467184067, 0.031206823885440826]","[0.9754002690315247, -0.2137138545513153, -0.0006318411906249821, 0.05403999984264374]",2.9023569,0.29687163
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq1_frame00285.png',)","[2.707940101623535, 0.023839082568883896, -0.3285681903362274]","[2.796494245529175, -0.12833604216575623, -0.5202289819717407]","[0.9829040169715881, -0.1783515214920044, -0.04205843433737755, 0.01793537847697735]","[0.9845942854881287, -0.16899365186691284, -0.03624843806028366, 0.02648310549557209]",1.6081119,0.26025558
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq1_frame00287.png',)","[3.437633514404297, 0.6791737079620361, 0.6511467695236206]","[3.1383612155914307, 0.4405101239681244, 0.39909908175468445]","[0.9938790202140808, -0.10127472877502441, 0.005551558453589678, 0.04378436133265495]","[0.9945324659347534, -0.09308161586523056, 0.0025689881294965744, 0.04726941138505936]",1.0791845,0.45831457
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq1_frame00289.png',)","[3.606412649154663, 0.6035574078559875, 2.2421350479125977]","[3.404334783554077, 0.38714152574539185, 1.7309335470199585]","[0.9945176839828491, -0.08746005594730377, 0.05725586414337158, 0.0026601434219628572]","[0.9945799708366394, -0.08110599964857101, 0.06457635015249252, 0.007906335406005383]",1.2617414,0.59076077
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq1_frame00291.png',)","[2.264303684234619, 1.6802113056182861, 2.9676856994628906]","[2.380587577819824, 1.410965085029602, 2.4613430500030518]","[0.9921479821205139, -0.11158637702465057, 0.01460928376764059, -0.054565612226724625]","[0.993402361869812, -0.10205115377902985, 0.031807687133550644, -0.0415414422750473]",2.7064145,0.58514816
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq1_frame00293.png',)","[2.2520384788513184, 1.935336709022522, 4.136552333831787]","[2.558652877807617, 1.6921528577804565, 3.6670098304748535]","[0.9861779808998108, -0.11420228332281113, 0.08191821724176407, -0.08775146305561066]","[0.9847797155380249, -0.10568688064813614, 0.10489410161972046, -0.0896463468670845]",2.8202865,0.6112454
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq1_frame00295.png',)","[2.370011568069458, 2.0825698375701904, 4.889559268951416]","[2.0977070331573486, 2.0594100952148438, 4.662344455718994]","[0.983542263507843, -0.15263547003269196, -0.09648177772760391, 0.006186864338815212]","[0.9853593707084656, -0.14366787672042847, -0.0912507176399231, 0.009990988299250603]",1.2844886,0.35540497
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq1_frame00297.png',)","[1.5570333003997803, 2.773738145828247, 5.265361785888672]","[1.4529478549957275, 2.661306619644165, 5.014431476593018]","[0.9860778450965881, -0.15784937143325806, -0.05198544263839722, -0.00562661187723279]","[0.9866241216659546, -0.15997643768787384, -0.03112397901713848, -0.0034138939809054136]",2.4170551,0.2940079
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq1_frame00299.png',)","[2.0088682174682617, 3.1557233333587646, 6.769834995269775]","[2.0889973640441895, 2.99165415763855, 6.312251091003418]","[0.9899536967277527, -0.13961577415466309, 0.022144153714179993, 0.0029629936907440424]","[0.9903743863105774, -0.1337556689977646, 0.03524037450551987, 0.005121386144310236]",1.6631436,0.49266866
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq1_frame00301.png',)","[2.076937675476074, 3.4163122177124023, 7.367292404174805]","[2.158970594406128, 3.237046241760254, 6.851805210113525]","[0.9895411729812622, -0.14100074768066406, 0.028316188603639603, 0.01119667012244463]","[0.9904860854148865, -0.13011924922466278, 0.0443618968129158, 0.0061902315355837345]",2.2968354,0.5518992
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq2_frame00002.png',)","[14.62025260925293, 3.0927507877349854, 8.274091720581055]","[13.807936668395996, 3.047335386276245, 7.809600353240967]","[0.9821341633796692, -0.07253202050924301, 0.17110875248908997, -0.029553448781371117]","[0.9843072295188904, -0.06817170977592468, 0.15869520604610443, -0.03616343066096306]",1.7049735,0.9368415
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq2_frame00004.png',)","[14.313759803771973, 3.4707932472229004, 8.24807357788086]","[13.66450023651123, 3.465242624282837, 7.713406085968018]","[0.9841422438621521, -0.07981514930725098, 0.15117458999156952, -0.04732628911733627]","[0.9856268167495728, -0.07307510077953339, 0.14495646953582764, -0.04677050933241844]",1.0667838,0.8410934
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq2_frame00006.png',)","[13.18591022491455, 3.4427847862243652, 7.449252605438232]","[12.702214241027832, 3.471787691116333, 7.068565845489502]","[0.9849293231964111, -0.09324774146080017, 0.14205008745193481, -0.03226394206285477]","[0.9863027334213257, -0.08838485926389694, 0.1357688307762146, -0.03101379983127117]",0.93376255,0.6162186
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq2_frame00008.png',)","[12.73115348815918, 2.5569794178009033, 7.142618656158447]","[12.18164348602295, 2.5828769207000732, 6.819762229919434]","[0.9893580675125122, -0.06252304464578629, 0.12499658018350601, -0.04046378657221794]","[0.9893128871917725, -0.05837029591202736, 0.12456899136304855, -0.04832670837640762]",1.0210482,0.6378622
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq2_frame00010.png',)","[10.62114143371582, 3.223217010498047, 6.9008097648620605]","[10.24608039855957, 3.230093002319336, 6.563698768615723]","[0.9850809574127197, -0.09410447627305984, 0.13215580582618713, -0.057399991899728775]","[0.9866176843643188, -0.08852288872003555, 0.12296025454998016, -0.060250118374824524]",1.2863152,0.50434303
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq2_frame00012.png',)","[9.765395164489746, 3.072380542755127, 6.63372802734375]","[9.483478546142578, 3.0408217906951904, 6.129354953765869]","[0.9852824807167053, -0.10160604864358902, 0.1315673440694809, -0.039809126406908035]","[0.9885180592536926, -0.08834969997406006, 0.11942777037620544, -0.02763121947646141]",2.5151322,0.5786753
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq2_frame00014.png',)","[8.329320907592773, 2.9459996223449707, 6.5019378662109375]","[7.921108245849609, 2.979426622390747, 6.115582466125488]","[0.9915835857391357, -0.07604488730430603, 0.10175331681966782, -0.025008972734212875]","[0.9928757548332214, -0.06574045121669769, 0.09731815755367279, -0.020127924159169197]",1.4094225,0.56305015
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq2_frame00016.png',)","[7.541381359100342, 2.8952207565307617, 6.849879264831543]","[6.816670894622803, 2.835069417953491, 6.376598834991455]","[0.9964328408241272, -0.07592878490686417, 0.03606564924120903, 0.007465887814760208]","[0.9973161220550537, -0.06664180755615234, 0.026778535917401314, 0.014226609840989113]",1.6953056,0.86765075
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq2_frame00018.png',)","[5.575990676879883, 2.677661180496216, 7.0308732986450195]","[5.271695613861084, 2.545898675918579, 6.558857440948486]","[0.9969081282615662, -0.0716676265001297, -0.030913054943084717, -0.009073677472770214]","[0.996891975402832, -0.07260351628065109, -0.025307677686214447, -0.017168551683425903]",1.1329646,0.5768499
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq2_frame00020.png',)","[4.4177985191345215, 2.7994775772094727, 6.762273788452148]","[3.909907341003418, 2.6749954223632812, 6.306188106536865]","[0.9887079000473022, -0.12452249228954315, -0.07646191120147705, 0.033233482390642166]","[0.9901050329208374, -0.11562032997608185, -0.07337994873523712, 0.030648740008473396]",1.1301979,0.6938756
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq2_frame00022.png',)","[2.860581874847412, 2.6563501358032227, 6.67075252532959]","[2.491122007369995, 2.546722650527954, 6.24174690246582]","[0.9927436113357544, -0.09932386130094528, -0.06778572499752045, -1.8666907635633834e-05]","[0.9935659766197205, -0.09807977080345154, -0.05647346377372742, 0.0042097498662769794]",1.3949091,0.5766842
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq2_frame00024.png',)","[1.2065969705581665, 2.911579132080078, 6.428647518157959]","[1.1185877323150635, 2.7201178073883057, 5.92918586730957]","[0.9918749928474426, -0.10505448281764984, -0.07046783715486526, 0.013485748320817947]","[0.9928850531578064, -0.10616544634103775, -0.05348224937915802, 0.006919558625668287]",2.0935953,0.54209316
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq2_frame00026.png',)","[-0.14432044327259064, 2.826420545578003, 6.947698593139648]","[-0.21311233937740326, 2.585754156112671, 6.454394340515137]","[0.9903662204742432, -0.08530619740486145, -0.10582767426967621, 0.02642298862338066]","[0.9919833540916443, -0.07750069350004196, -0.0962526947259903, 0.026421936228871346]",1.4270827,0.5531742
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq2_frame00028.png',)","[-1.6799849271774292, 2.8903768062591553, 7.111193656921387]","[-1.344551682472229, 2.750007152557373, 6.7317633628845215]","[0.9859340786933899, -0.11395872384309769, -0.12204296886920929, 0.0072820731438696384]","[0.9881113767623901, -0.10936751961708069, -0.10771407186985016, 0.008504977449774742]",1.7471459,0.52553445
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq2_frame00030.png',)","[-4.044135093688965, 2.1428942680358887, 6.977550983428955]","[-3.305431365966797, 2.012526750564575, 6.548083782196045]","[0.988483726978302, -0.09860022366046906, -0.10974431782960892, 0.03367718681693077]","[0.9927701354026794, -0.08523917198181152, -0.08092495054006577, 0.02435101754963398]",3.8252861,0.8643616
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq2_frame00032.png',)","[-4.834903717041016, 2.3795905113220215, 7.140729904174805]","[-4.528198719024658, 2.3176872730255127, 7.021528720855713]","[0.9898138642311096, -0.07633630931377411, -0.11334355175495148, 0.039932385087013245]","[0.9906022548675537, -0.07392308115959167, -0.1093926727771759, 0.03571934625506401]",0.72198886,0.33482665
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq2_frame00034.png',)","[-6.541023254394531, 2.964172601699829, 7.110424041748047]","[-5.92508602142334, 2.754376173019409, 6.783554553985596]","[0.983210563659668, -0.05714097246527672, -0.1658787727355957, 0.05016117915511131]","[0.9863330125808716, -0.06216548755764961, -0.14433348178863525, 0.04950365051627159]",2.561083,0.7281737
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq2_frame00036.png',)","[-7.893245220184326, 2.6277928352355957, 7.049681186676025]","[-7.2879838943481445, 2.3446009159088135, 6.76772928237915]","[0.9818852543830872, -0.05065149813890457, -0.17503966391086578, 0.05193236097693443]","[0.986045241355896, -0.04303889721632004, -0.1496928483247757, 0.05877571925520897]",3.1682415,0.72528327
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq2_frame00038.png',)","[-8.300874710083008, 2.344197988510132, 6.802627086639404]","[-7.877058982849121, 2.1543896198272705, 6.526253700256348]","[0.9667456150054932, -0.050656434148550034, -0.2332802265882492, 0.09174592047929764]","[0.9682691693305969, -0.04218960180878639, -0.22720003128051758, 0.09515798091888428]",1.2679294,0.5403973
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq2_frame00040.png',)","[-10.392594337463379, 3.1196298599243164, 5.912367343902588]","[-9.329927444458008, 2.8400070667266846, 5.665266036987305]","[0.9763319492340088, -0.09236934036016464, -0.18932826817035675, 0.04897657409310341]","[0.9808792471885681, -0.08999024331569672, -0.1640317440032959, 0.05358387157320976]",3.0043976,1.1262809
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq2_frame00042.png',)","[-10.92173957824707, 2.2843830585479736, 5.063995361328125]","[-9.810246467590332, 2.017378330230713, 4.872472286224365]","[0.9843482375144958, -0.08696163445711136, -0.14729514718055725, 0.04243253916501999]","[0.9881951212882996, -0.08835925161838531, -0.11763298511505127, 0.042726658284664154]",3.4310954,1.1590468
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq2_frame00044.png',)","[-9.69066333770752, 2.231640338897705, 4.690845489501953]","[-8.680848121643066, 1.9388381242752075, 4.40663480758667]","[0.9849032163619995, -0.09663234651088715, -0.11970344185829163, 0.07936688512563705]","[0.9881452322006226, -0.09018471091985703, -0.08693578094244003, 0.08875767886638641]",3.9925113,1.0891445
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq2_frame00046.png',)","[-8.830533027648926, 1.5433266162872314, 4.327759265899658]","[-7.988635063171387, 1.3243941068649292, 4.0959062576293945]","[0.9828801155090332, -0.0652742087841034, -0.15642793476581573, 0.07222427427768707]","[0.9849909543991089, -0.0616934671998024, -0.138065904378891, 0.08321481943130493]",2.49733,0.90026635
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq2_frame00048.png',)","[-7.284802436828613, 1.7809709310531616, 3.677769660949707]","[-6.278865337371826, 1.546146035194397, 3.563649892807007]","[0.9793760180473328, -0.09965648502111435, -0.17362667620182037, 0.027295028790831566]","[0.9844003319740295, -0.09692457318305969, -0.1437937617301941, 0.029748421162366867]",3.4921525,1.0392668
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq2_frame00050.png',)","[-5.272472381591797, 1.8377468585968018, 3.5793797969818115]","[-4.59977388381958, 1.5277481079101562, 3.2972288131713867]","[0.9733722805976868, -0.1014975756406784, -0.18721145391464233, 0.08483244478702545]","[0.9779313206672668, -0.1055208072066307, -0.16000208258628845, 0.08315683156251907]",3.2004442,0.79261065
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq2_frame00052.png',)","[-4.193093299865723, 1.5558892488479614, 3.219308853149414]","[-3.753545045852661, 1.3798637390136719, 2.8884880542755127]","[0.9808348417282104, -0.07530812174081802, -0.162047877907753, 0.07766778022050858]","[0.9812548160552979, -0.07580162584781647, -0.16174063086509705, 0.07234033197164536]",0.61548275,0.57760715
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq2_frame00054.png',)","[-2.8243749141693115, 1.4231300354003906, 2.8675830364227295]","[-2.679022789001465, 1.1911280155181885, 2.5101776123046875]","[0.9761895537376404, -0.06520985066890717, -0.17782558500766754, 0.10573429614305496]","[0.9778748154640198, -0.06615370512008667, -0.16984602808952332, 0.10264933854341507]",1.0048214,0.45021197
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq2_frame00056.png',)","[-0.9839254021644592, 1.6192007064819336, 3.408447265625]","[-0.8535025119781494, 1.4488856792449951, 3.0581231117248535]","[0.9848219156265259, -0.06976843625307083, -0.1378653347492218, 0.07906568050384521]","[0.9867268800735474, -0.06902249902486801, -0.1278991997241974, 0.07244142889976501]",1.3909757,0.41078505
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq2_frame00058.png',)","[-0.6789376139640808, 1.0673258304595947, 2.4220058917999268]","[-0.47592446208000183, 0.9094745516777039, 2.1480374336242676]","[0.9857671856880188, -0.06993231177330017, -0.1110430434346199, 0.10508112609386444]","[0.9856687188148499, -0.06439676135778427, -0.10687262564897537, 0.11352784931659698]",1.2511512,0.3757527
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq2_frame00060.png',)","[1.4340176582336426, 1.4365513324737549, 2.0339407920837402]","[1.2935281991958618, 1.1810835599899292, 1.768855094909668]","[0.9808923602104187, -0.0910901129245758, -0.14428915083408356, 0.0934528335928917]","[0.9825112819671631, -0.0809098407626152, -0.14333811402320862, 0.08705954998731613]",1.3943479,0.39404505
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq2_frame00062.png',)","[2.1105337142944336, 1.9121508598327637, 2.5821850299835205]","[1.9971777200698853, 1.6008696556091309, 2.247805595397949]","[0.9921308755874634, -0.11072877794504166, -0.053146813064813614, 0.024307571351528168]","[0.9927846193313599, -0.10625806450843811, -0.050458796322345734, 0.02327747829258442]",0.6129341,0.47069648
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq2_frame00064.png',)","[3.8337159156799316, 1.1558802127838135, 2.9235055446624756]","[3.7887489795684814, 1.0231817960739136, 2.489182233810425]","[0.9948691129684448, -0.07211901992559433, 0.06258074939250946, -0.03343686833977699]","[0.995180070400238, -0.06844719499349594, 0.06387683004140854, -0.029178142547607422]",0.6608614,0.45636347
"('../data/deepslam_data/Cambridge/OldHospital/train/rgb/seq2_frame00066.png',)","[5.594175338745117, 1.161219596862793, 2.7060787677764893]","[5.496440410614014, 1.1792654991149902, 2.469439744949341]","[0.9913183450698853, -0.02513585053384304, 0.11833840608596802, -0.05150068923830986]","[0.990075945854187, -0.01934477873146534, 0.1276470571756363, -0.05551363527774811]",1.3440427,0.25666282
